tx_time,time,nsec,lora_length,,type,srcAddress,destaddr,length,seq,tx_checksum,,srcHop,destHop
2020/01/23 06:25:47,06:25:47,000633530,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,151,59919,,0,3
2020/01/23 06:25:53,06:25:53,000564323,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,152,59918,,0,3
2020/01/23 06:25:59,06:25:59,000734604,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,153,59917,,0,3
2020/01/23 06:26:05,06:26:05,000632394,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,154,59916,,0,3
2020/01/23 06:26:11,06:26:11,000607797,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,155,59915,,0,3
2020/01/23 06:26:17,06:26:17,000623313,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,156,59914,,0,3
2020/01/23 06:26:23,06:26:23,000607744,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,157,59913,,0,3
2020/01/23 06:26:29,06:26:29,000556038,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,158,59912,,0,3
2020/01/23 06:26:35,06:26:35,000714495,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,159,60167,,0,2
2020/01/23 06:26:41,06:26:41,000577650,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,160,60166,,0,2
2020/01/23 06:26:47,06:26:47,000577844,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,161,60165,,0,2
2020/01/23 06:26:53,06:26:53,000580285,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,162,60164,,0,2
2020/01/23 06:26:59,06:26:59,000785911,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,163,60163,,0,2
2020/01/23 06:27:05,06:27:05,001396595,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,164,59906,,0,3
2020/01/23 06:27:11,06:27:11,000634324,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,165,59905,,0,3
2020/01/23 06:27:17,06:27:17,000621849,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,166,59904,,0,3
2020/01/23 06:27:23,06:27:23,000579851,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,167,59903,,0,3
2020/01/23 06:27:29,06:27:29,000546506,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,168,59902,,0,3
2020/01/23 06:27:35,06:27:35,000751293,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,169,60157,,0,2
2020/01/23 06:27:41,06:27:41,000682078,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,170,60156,,0,2
2020/01/23 06:27:47,06:27:47,000687193,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,171,60155,,0,2
2020/01/23 06:27:53,06:27:53,000573930,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,172,60154,,0,2
2020/01/23 06:27:59,06:27:59,001030152,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,173,60153,,0,2
2020/01/23 06:28:05,06:28:05,000612633,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,174,60152,,0,2
2020/01/23 06:28:11,06:28:11,000562412,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,175,60151,,0,2
2020/01/23 06:28:17,06:28:17,000592042,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,176,60150,,0,2
2020/01/23 06:28:23,06:28:23,000556939,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,177,60149,,0,2
2020/01/23 06:28:29,06:28:29,000565384,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,178,60148,,0,2
2020/01/23 06:28:35,06:28:35,000783471,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,179,59891,,0,3
2020/01/23 06:28:41,06:28:41,000566774,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,180,59890,,0,3
2020/01/23 06:28:47,06:28:47,000591280,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,181,59889,,0,3
2020/01/23 06:28:53,06:28:53,000591731,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,182,59888,,0,3
2020/01/23 06:28:59,06:28:59,000710209,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,183,59887,,0,3
2020/01/23 06:29:05,06:29:05,000615360,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,184,59886,,0,3
2020/01/23 06:29:11,06:29:11,000572861,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,185,59885,,0,3
2020/01/23 06:29:17,06:29:17,000552555,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,186,59884,,0,3
2020/01/23 06:29:23,06:29:23,000551839,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,187,59883,,0,3
2020/01/23 06:29:29,06:29:29,000540713,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,188,60138,,0,2
2020/01/23 06:29:35,06:29:35,000651311,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,189,60137,,0,2
